clearepoch,energy,energy_std,learning_rate
847,-17.938253,0.71034503,0.006
848,-17.937897,0.8999964,0.006
849,-17.9524,0.84196466,0.006
850,-17.95046,0.943468,0.006
851,-17.91666,0.76949304,0.006
852,-17.937868,0.9174453,0.006
853,-17.911478,0.80089146,0.006
854,-17.946812,0.76714903,0.006
855,-17.94002,0.82496005,0.006
856,-17.968391,0.72333336,0.006
857,-17.9495,0.71464884,0.006
858,-17.930668,0.84174246,0.006
859,-17.968348,0.7449968,0.006
860,-17.909094,0.86618274,0.006
861,-17.91875,0.83325464,0.006
862,-17.921827,0.89323354,0.006
863,-17.954329,0.79619217,0.006
864,-17.978893,0.8334011,0.006
865,-17.938374,0.8275363,0.006
866,-17.963968,0.73962283,0.006
867,-17.956703,0.90114546,0.006
868,-17.947079,0.854771,0.006
869,-17.973446,0.90287274,0.006
870,-17.949875,0.83330065,0.006
871,-17.958202,0.80238456,0.006
872,-17.94939,0.76842654,0.006
873,-17.972591,0.82470834,0.006
874,-17.93776,0.8147479,0.006
875,-17.972395,0.80840623,0.006
876,-17.905933,0.92334455,0.006
877,-17.98234,0.7420214,0.006
878,-17.953243,0.785437,0.006
879,-17.937626,0.7985579,0.006
880,-17.949703,0.8600649,0.006
881,-17.94125,0.828235,0.006
882,-17.952147,0.67930037,0.006
883,-17.971521,0.7958567,0.006
884,-17.9486,0.7316835,0.006
885,-17.940542,0.8097215,0.006
886,-17.955738,0.76909256,0.006
887,-17.93541,0.7922862,0.006
888,-17.972797,0.7534681,0.006
889,-17.91886,0.8192165,0.006
890,-17.938643,0.8401279,0.006
891,-17.949188,0.8097425,0.006
892,-17.95901,0.74224365,0.006
893,-17.93476,0.8128944,0.006
894,-17.93771,0.847515,0.006
895,-17.950188,0.8640209,0.006
896,-17.924685,0.82934976,0.006
897,-17.928692,0.8987837,0.006
898,-17.94781,0.81207716,0.006
899,-17.937344,0.76142704,0.006
900,-17.92219,0.98592824,0.006
901,-17.976679,0.74880797,0.006
902,-17.935402,0.8192682,0.006
903,-17.913073,0.7619275,0.006
904,-17.947927,0.8361401,0.006
905,-17.949772,0.7588636,0.006
906,-17.917048,0.8300478,0.006
907,-17.95566,0.77840626,0.006
908,-17.931576,0.7595558,0.006
909,-17.940998,0.8314201,0.006
910,-17.963543,0.76019067,0.006
911,-17.964735,0.6981976,0.006
912,-17.936657,0.8337444,0.006
913,-17.955074,0.74520695,0.006
914,-17.92963,0.8078486,0.006
915,-17.937712,0.8083555,0.006
916,-17.967192,0.853682,0.006
917,-17.93838,0.800702,0.006
918,-17.939577,0.8108267,0.006
919,-17.938616,0.789778,0.006
920,-17.925203,0.8224281,0.006
921,-17.955736,0.7767592,0.006
922,-17.95707,0.9233292,0.006
923,-17.938046,0.8951265,0.006
924,-17.939299,0.76126856,0.006
925,-17.945007,0.8067099,0.006
926,-17.940342,0.8280911,0.006
927,-17.923609,1.0165305,0.006
928,-17.939106,0.78625935,0.006
929,-17.92868,0.8731428,0.006
930,-17.91977,0.964525,0.006
931,-17.936764,0.9068572,0.006
932,-17.933699,0.8189605,0.006
933,-17.961395,0.8958912,0.006
934,-17.95352,1.022456,0.006
935,-17.966942,0.82072765,0.006
936,-17.958357,0.8173994,0.006
937,-17.94147,0.7661944,0.006
938,-17.904802,0.85871226,0.006
939,-18.00084,0.7684785,0.006
940,-17.95819,0.7357289,0.006
941,-17.960451,0.7646281,0.006
942,-17.96341,0.80795944,0.006
943,-17.952156,0.79131496,0.006
944,-17.948742,0.8684976,0.006
945,-17.930601,0.94952893,0.006
946,-17.929718,0.94897085,0.006
947,-17.915844,0.8246422,0.006
948,-17.906473,0.89761484,0.006
949,-17.971714,0.7616758,0.006
950,-17.940128,0.81213635,0.006
951,-17.956944,0.7761463,0.006
952,-17.94441,0.7700926,0.006
953,-17.9075,0.86480165,0.006
954,-17.95746,0.7317545,0.006
955,-17.935417,0.76989686,0.006
956,-17.936125,0.74451,0.006
957,-17.943474,0.74520475,0.006
958,-17.917297,0.8999007,0.006
959,-17.929276,0.8001309,0.006
960,-17.914122,0.93076044,0.006
961,-17.940023,0.80350614,0.006
962,-17.92238,0.9649188,0.006
963,-17.949692,0.8616126,0.006
964,-17.94858,0.7663534,0.006
965,-17.955137,0.9234438,0.006
966,-17.94691,0.7639057,0.006
967,-17.937023,0.91208047,0.006
968,-17.928595,0.79726684,0.006
969,-17.944351,0.94530296,0.006
970,-17.93011,0.83526206,0.006
971,-17.959295,0.7315654,0.006
0,-17.959295,0.7315654,0.006
1,-17.961773,0.8477198,0.006
2,-17.95026,0.81952393,0.006
3,-17.970308,0.75438106,0.006
4,-17.959696,0.8169634,0.006
5,-17.954218,0.7686204,0.006
6,-17.933205,0.93853176,0.006
7,-17.975676,0.7729527,0.006
8,-17.953299,0.9382797,0.006
9,-17.947474,0.7292264,0.006
10,-17.951437,0.76832515,0.006
11,-17.954527,0.76384926,0.006
12,-17.924894,0.7721803,0.006
13,-17.948452,0.79204595,0.006
14,-17.974895,0.78906,0.006
15,-17.955385,0.7584519,0.006
16,-17.933895,0.88212365,0.006
17,-17.94002,0.88032544,0.006
18,-17.922945,0.92554104,0.006
19,-17.955961,0.72928137,0.006
20,-17.932552,0.8312078,0.006
21,-17.9215,0.86121714,0.006
22,-17.957296,0.71318084,0.006
23,-17.927969,0.8657397,0.006
24,-17.945152,0.74171174,0.006
25,-17.93753,0.72975695,0.006
26,-17.937962,0.72933704,0.006
27,-17.959583,0.7631547,0.006
28,-17.957792,0.85591143,0.006
29,-17.948305,0.89188737,0.006
30,-17.96128,0.7558358,0.006
31,-17.915226,0.794465,0.006
32,-17.930286,0.7960649,0.006
33,-17.922113,0.79548204,0.006
34,-17.93812,0.81714547,0.006
35,-17.933321,0.8544541,0.006
36,-17.958492,0.71823937,0.006
37,-17.956007,0.75038385,0.006
38,-17.937313,0.7502953,0.006
39,-17.931593,0.8340978,0.006
40,-17.907902,0.8612027,0.006
41,-17.951302,0.7705536,0.006
42,-17.95727,0.80098,0.006
43,-17.919117,0.8091459,0.006
44,-17.92573,0.75523335,0.006
45,-17.968262,0.77069026,0.006
46,-17.916733,0.7949201,0.006
47,-17.966663,0.7765212,0.006
48,-17.94699,0.73125434,0.006
49,-17.96704,0.9039589,0.006
50,-17.941303,0.79803514,0.006
51,-17.91105,0.8838352,0.006
52,-17.925964,0.7993993,0.006
53,-17.967648,0.770006,0.006
54,-17.939186,0.7626184,0.006
55,-17.961723,0.7900414,0.006
56,-17.979025,0.7562464,0.006
57,-17.936268,0.8014564,0.006
58,-17.925035,0.75990367,0.006
59,-17.951128,0.79960823,0.006
60,-17.905447,0.77748936,0.006
61,-17.931767,0.8042862,0.006
62,-17.982397,0.88922554,0.006
63,-17.962082,0.83897656,0.006
64,-17.93031,0.7512039,0.006
65,-17.955376,0.7966117,0.006
66,-17.94078,0.8430256,0.006
67,-17.948542,0.7936382,0.006
68,-17.915848,0.845599,0.006
69,-17.956285,0.7529832,0.006
70,-17.960184,0.84568644,0.006
71,-17.929081,0.8007659,0.006
72,-17.94323,0.7830965,0.006
73,-17.941126,0.8648187,0.006
74,-17.94424,1.1183591,0.006
75,-17.916454,0.8737048,0.006
76,-17.946491,0.7321674,0.006
77,-17.944008,0.764297,0.006
78,-17.916817,0.85848206,0.006
79,-17.936203,0.8514714,0.006
80,-17.976183,0.84094065,0.006
81,-17.938414,0.7983994,0.006
82,-17.926952,0.8479759,0.006
83,-17.920683,0.81144387,0.006
84,-17.904074,0.8798217,0.006
85,-17.981691,0.83105284,0.006
86,-17.94055,0.77504957,0.006
87,-17.928898,0.82951015,0.006
88,-17.970304,0.79898447,0.006
89,-17.956299,0.7395151,0.006
90,-17.911,0.7735507,0.006
91,-17.931677,0.9550196,0.006
92,-17.941824,0.8294579,0.006
93,-17.907347,0.84504503,0.006
94,-17.94216,0.8115353,0.006
95,-17.969841,0.7286338,0.006
96,-17.91227,0.81661916,0.006
97,-17.940723,0.8767791,0.006
98,-17.954895,0.9069085,0.006
99,-17.962461,0.8038352,0.006
100,-17.96292,0.75108147,0.006
101,-17.947678,0.8192102,0.006
102,-17.96645,0.74792325,0.006
103,-17.912537,0.89021116,0.006
104,-17.958578,0.8734705,0.006
105,-17.963802,0.79124326,0.006
106,-17.945019,0.73208046,0.006
107,-17.937723,0.78463644,0.006
108,-17.919174,0.85230476,0.006
109,-17.928757,0.7806029,0.006
110,-17.942709,0.7438192,0.006
111,-17.93156,0.76456904,0.006
112,-17.938732,0.81051624,0.006
113,-17.939127,0.76375884,0.006
114,-17.941835,0.791373,0.006
115,-17.955858,0.7536334,0.006
116,-17.932499,0.7922629,0.006
117,-17.962864,0.7989766,0.006
118,-17.954899,0.8317994,0.006
119,-17.960382,0.83147776,0.006
120,-17.94255,0.91991585,0.006
121,-17.91118,0.71307033,0.006
122,-17.927782,0.83630043,0.006
123,-17.920006,0.91712654,0.006
124,-17.905066,0.8446768,0.006
125,-17.942703,0.88637483,0.006
126,-17.929003,0.82165605,0.006
127,-17.942465,0.85063446,0.006
128,-17.965559,0.75597626,0.006
129,-17.93707,0.8109693,0.006
130,-17.937464,0.8749635,0.006
131,-17.933613,0.77263075,0.006
132,-17.985235,0.7249348,0.006
133,-17.954882,0.7199668,0.006
134,-17.936106,0.84670645,0.006
135,-17.93495,0.7880445,0.006
136,-17.922432,0.8674774,0.006
137,-17.927116,0.759071,0.006
138,-17.917917,0.89539653,0.006
139,-17.946163,0.838057,0.006
140,-17.968079,0.7931548,0.006
141,-17.92214,0.751759,0.006
142,-17.923063,0.8910035,0.006
143,-17.96079,0.82620853,0.006
144,-17.959501,0.7721845,0.006
145,-17.925346,0.86274153,0.006
146,-17.944145,0.82628757,0.006
147,-17.932297,0.7841403,0.006
148,-17.937164,0.7617917,0.006
149,-17.946602,0.84397984,0.006
150,-17.94444,0.7897027,0.006
151,-17.940395,0.84562486,0.006
152,-17.971092,0.76219016,0.006
153,-17.960623,0.83036447,0.006
154,-17.951426,0.7820943,0.006
155,-17.946245,0.7060704,0.006
156,-17.963236,0.74893826,0.006
157,-17.930073,0.7194907,0.006
158,-17.950739,0.8086504,0.006
159,-17.963316,0.8070767,0.006
160,-17.929737,0.71559864,0.006
161,-17.930746,0.7328699,0.006
162,-17.983824,0.73533314,0.006
163,-17.945173,0.7526951,0.006
164,-17.940094,0.8229786,0.006
165,-17.921206,0.8602902,0.006
166,-17.960066,0.78495723,0.006
167,-17.95529,0.76868284,0.006
168,-17.912676,0.88408667,0.006
169,-17.933023,0.84040606,0.006
170,-17.943684,0.9022751,0.006
171,-17.96563,0.7695242,0.006
172,-17.960087,0.8637605,0.006
173,-17.934807,0.74635595,0.006
174,-17.963024,0.7982209,0.006
175,-17.92287,0.83975756,0.006
176,-17.956976,0.75170356,0.006
177,-17.915936,0.80202883,0.006
178,-17.957907,0.7632566,0.006
179,-17.958265,0.7218449,0.006
180,-17.919706,0.9602662,0.006
181,-17.936815,0.7923209,0.006
182,-17.961184,0.7581061,0.006
183,-17.93591,0.7499772,0.006
184,-17.959543,0.72822976,0.006
185,-17.988218,0.79124844,0.006
186,-17.941227,0.75751674,0.006
187,-17.95175,0.8432436,0.006
188,-17.942837,0.80554074,0.006
189,-17.94711,0.7117998,0.006
190,-17.94927,0.74191564,0.006
191,-17.960934,0.79381067,0.006
192,-17.980812,0.84450644,0.006
193,-17.914516,0.95825034,0.006
194,-17.956646,0.75791174,0.006
195,-17.96817,0.79799783,0.006
196,-17.943861,0.7899177,0.006
197,-17.949234,0.72891253,0.006
198,-17.942564,0.8279381,0.006
199,-17.962244,0.8102966,0.006
200,-17.936188,0.7770249,0.006
201,-17.973228,0.70786947,0.006
202,-17.929056,0.933612,0.006
203,-17.924622,0.82924205,0.006
204,-17.933523,0.7147279,0.006
205,-17.969307,0.70514613,0.006
206,-17.982843,0.75418115,0.006
207,-17.968142,0.8293304,0.006
208,-17.955881,0.7445326,0.006
209,-17.950655,0.7635324,0.006
210,-17.966434,0.79128253,0.006
211,-17.946707,0.973227,0.006
212,-17.979574,0.7432045,0.006
213,-17.970707,0.7575241,0.006
214,-17.943565,0.8327201,0.006
215,-17.931503,0.77028227,0.006
216,-17.912743,0.90424013,0.006
217,-17.947687,0.7920708,0.006
218,-17.943247,0.9006245,0.006
219,-17.942688,0.8179789,0.006
220,-17.937168,0.820565,0.006
221,-17.96107,0.76042485,0.006
222,-17.944672,0.8350853,0.006
223,-17.967474,0.84595877,0.006
224,-17.946077,0.7636603,0.006
225,-17.96271,0.9362236,0.006
226,-17.94387,0.7439639,0.006
227,-17.955809,0.76452124,0.006
228,-17.941454,0.81703424,0.006
229,-17.937853,0.7384103,0.006
230,-17.95417,0.8791055,0.006
231,-17.902863,0.88049793,0.006
232,-17.93593,0.83417463,0.006
233,-17.962381,0.73594207,0.006
234,-17.911894,0.8488348,0.006
235,-17.95478,0.778756,0.006
236,-17.952156,0.79372275,0.006
237,-17.934484,0.7955844,0.006
238,-17.918213,0.8727917,0.006
239,-17.926558,1.0200984,0.006
240,-17.929125,0.76541126,0.006
241,-17.938204,0.8184254,0.006
242,-17.940668,0.8424314,0.006
243,-17.957083,0.78131765,0.006
244,-17.944347,0.8387008,0.006
245,-17.981886,0.7612992,0.006
246,-17.923496,0.76628965,0.006
247,-17.944166,0.79745287,0.006
248,-17.959808,0.7506539,0.006
249,-17.93861,0.83775824,0.006
250,-17.921862,0.77156645,0.006
251,-17.953331,0.7738195,0.006
252,-17.947443,0.88780504,0.006
253,-17.941565,0.7894758,0.006
254,-17.92741,0.9292985,0.006
255,-17.945662,0.74689275,0.006
256,-17.915613,0.76920956,0.006
257,-17.976273,0.91427916,0.006
258,-17.935421,0.7759483,0.006
259,-17.964933,0.7815232,0.006
260,-17.934578,0.81362814,0.006
261,-17.944208,0.91323614,0.006
262,-17.93712,0.8396387,0.006
263,-17.967054,0.80935246,0.006
264,-17.94141,0.7712689,0.006
265,-17.927652,0.7638888,0.006
266,-17.94057,0.86132306,0.006
267,-17.92686,0.7310871,0.006
268,-17.979717,0.85006106,0.006
269,-17.940844,0.88403606,0.006
270,-17.950567,0.8174021,0.006
271,-17.937332,0.7742703,0.006
272,-17.928724,0.8231548,0.006
273,-17.980719,0.84855,0.006
274,-17.95226,0.7718109,0.006
275,-17.908106,1.0094653,0.006
276,-17.960838,0.713494,0.006
277,-17.932842,0.82599825,0.006
278,-17.926836,0.8604197,0.006
279,-17.960005,0.7314244,0.006
280,-17.951023,0.79356784,0.006
281,-17.973413,0.7326602,0.006
282,-17.94973,0.8117056,0.006
283,-17.94362,0.778875,0.006
284,-17.950605,0.71022004,0.006
285,-17.938368,0.8314717,0.006
286,-17.991774,0.86980796,0.006
287,-17.943005,0.9264702,0.006
288,-17.939793,0.818537,0.006
289,-17.913622,0.8478893,0.006
290,-17.951616,0.77504885,0.006
291,-17.95488,0.8205005,0.006
292,-17.953611,0.7140376,0.006
293,-17.945343,0.800369,0.006
294,-17.94865,0.88555783,0.006
295,-17.957293,0.7301399,0.006
296,-17.953035,0.8026972,0.006
297,-17.9352,1.102742,0.006
298,-17.964527,0.8183117,0.006
299,-17.957632,0.8615675,0.006
300,-17.95138,0.793231,0.006
301,-17.954645,0.84397686,0.006
302,-17.963926,0.8072605,0.006
303,-17.93445,0.8214184,0.006
304,-17.951586,0.75081044,0.006
305,-17.951359,0.76564324,0.006
306,-17.92925,0.9433142,0.006
307,-17.950098,0.81012595,0.006
308,-17.93473,0.80311793,0.006
309,-17.982182,0.7692257,0.006
310,-17.963694,0.7261272,0.006
311,-17.948898,0.7463048,0.006
312,-17.92143,0.75407904,0.006
313,-17.931261,0.8701859,0.006
314,-17.93785,0.69047415,0.006
315,-17.948496,0.78543806,0.006
316,-17.991776,0.8247083,0.006
317,-17.92575,0.7846018,0.006
318,-17.928547,0.77377087,0.006
319,-17.918703,0.87731296,0.006
320,-17.940544,1.0072147,0.006
321,-17.946558,0.8052544,0.006
322,-17.94563,0.87795657,0.006
323,-17.973625,0.75744957,0.006
324,-17.920515,0.8801178,0.006
325,-17.90061,0.75770944,0.006
326,-17.943972,0.8402832,0.006
327,-17.949186,0.8021471,0.006
328,-17.960278,0.70257205,0.006
329,-17.946354,0.80467165,0.006
330,-17.935062,0.8388812,0.006
331,-17.95763,0.7830823,0.006
332,-17.960804,0.78546715,0.006
333,-17.983946,0.79477954,0.006
334,-17.964983,0.82393205,0.006
335,-17.92534,0.77512795,0.006
336,-17.952656,0.830709,0.006
337,-17.96579,0.916406,0.006
338,-17.958965,0.8833382,0.006
339,-17.94658,0.9409814,0.006
340,-17.943111,0.8086776,0.006
341,-17.963573,0.72603625,0.006
342,-17.943129,0.7957605,0.006
343,-17.947454,0.78356653,0.006
344,-17.956627,0.8950574,0.006
345,-17.937687,0.7480219,0.006
346,-17.952993,0.8372789,0.006
347,-17.95301,0.81029284,0.006
348,-17.947817,0.7266067,0.006
349,-17.944185,0.7230686,0.006
350,-17.938543,0.81693757,0.006
351,-17.93083,0.7730973,0.006
352,-17.923395,0.700833,0.006
353,-17.9613,0.78720707,0.006
354,-17.941835,0.6945596,0.006
355,-17.932558,0.8312982,0.006
356,-17.975203,0.7862089,0.006
357,-17.955383,0.7494568,0.006
358,-17.959946,0.79618967,0.006
359,-17.953993,0.7697251,0.006
360,-17.940765,0.95959246,0.006
361,-17.981699,0.9254606,0.006
362,-17.904028,0.8891991,0.006
363,-17.96207,0.81861,0.006
364,-17.959906,0.75755835,0.006
365,-17.971504,0.73777586,0.006
366,-17.969137,0.69256055,0.006
367,-17.924519,0.9750466,0.006
368,-17.974386,0.78359944,0.006
369,-17.987417,0.6627713,0.006
370,-17.968624,0.7434372,0.006
371,-17.941492,0.79405993,0.006
372,-17.955467,0.7646822,0.006
373,-17.969141,0.6964003,0.006
374,-17.96491,0.8181273,0.006
375,-17.94373,0.87981224,0.006
376,-17.95132,0.7944299,0.006
377,-17.958963,0.72560906,0.006
378,-17.951374,0.78016067,0.006
379,-17.967014,0.7695969,0.006
380,-17.960539,0.7327446,0.006
381,-17.944191,0.8151299,0.006
382,-17.960121,0.7636254,0.006
383,-17.970186,0.8190541,0.006
384,-17.966341,0.8763856,0.006
385,-17.954378,0.8182666,0.006
386,-17.982258,0.79671407,0.006
387,-17.938148,0.8175089,0.006
388,-17.965038,0.71608055,0.006
389,-17.922657,0.79348755,0.006
390,-17.943117,0.76585984,0.006
391,-17.965843,0.7325215,0.006
392,-17.959866,0.83010864,0.006
393,-17.92599,1.1789445,0.006
394,-17.979,0.7518867,0.006
395,-17.923239,0.81122756,0.006
396,-17.985321,0.7678089,0.006
397,-17.934467,0.85634464,0.006
398,-17.941828,0.8607867,0.006
399,-17.92277,0.83005893,0.006
400,-17.959053,0.7800799,0.006
401,-17.950138,0.7445935,0.006
402,-17.986584,0.77099645,0.006
403,-17.95594,0.79453427,0.006
404,-17.951918,0.7424863,0.006
405,-17.975483,0.7531256,0.006
406,-17.946121,0.785428,0.006
407,-17.971445,0.74020416,0.006
408,-17.983242,0.668915,0.006
409,-17.945917,0.8895316,0.006
410,-17.96272,0.81361765,0.006
411,-17.951677,0.7116431,0.006
412,-17.90825,0.93706703,0.006
413,-17.952398,0.7868733,0.006
414,-17.963297,0.8231843,0.006
415,-17.958857,0.780328,0.006
416,-17.930578,0.8085388,0.006
417,-17.976244,0.6943904,0.006
418,-17.960955,0.7602619,0.006
419,-17.95411,0.76036835,0.006
420,-17.947067,0.81546795,0.006
421,-17.942856,0.80625457,0.006
422,-17.95374,0.8193478,0.006
423,-17.90894,0.85785866,0.006
424,-17.946491,0.7855992,0.006
425,-17.964037,0.78269476,0.006
426,-17.941748,0.8550026,0.006
427,-17.918688,0.86889094,0.006
428,-17.952984,0.7261462,0.006
429,-17.940344,0.85629004,0.006
430,-17.931528,0.77294636,0.006
431,-17.946957,0.7520456,0.006
432,-17.923916,0.7899967,0.006
433,-17.978046,0.7960031,0.006
434,-17.949804,0.7830321,0.006
435,-17.95803,0.79876363,0.006
436,-17.936625,0.75844795,0.006
437,-17.979055,0.744589,0.006
438,-17.9605,0.85444266,0.006
439,-17.950987,0.7757353,0.006
440,-17.959618,0.7895388,0.006
441,-17.976652,0.7331051,0.006
442,-17.963223,0.75542945,0.006
443,-17.965723,0.8117423,0.006
444,-17.936031,0.8844267,0.006
445,-17.927078,0.79486614,0.006
446,-17.970121,0.72510076,0.006
447,-17.973204,0.7156146,0.006
448,-17.98225,0.7587122,0.006
449,-17.944666,0.74485826,0.006
450,-17.93949,0.720286,0.006
451,-17.93389,0.7010969,0.006
452,-17.987707,0.83609205,0.006
453,-17.94561,1.0066026,0.006
454,-17.96556,0.7536655,0.006
455,-17.950598,0.7440927,0.006
456,-17.9585,0.8480165,0.006
457,-17.956644,0.7737183,0.006
458,-17.985588,0.73865044,0.006
459,-17.948523,0.87393343,0.006
460,-17.925268,0.8102581,0.006
461,-17.971058,0.7470683,0.006
462,-17.966778,0.7269791,0.006
463,-17.922192,1.0102168,0.006
464,-17.970156,0.8284307,0.006
465,-17.935282,0.82253015,0.006
466,-17.941887,0.797885,0.006
467,-17.946352,0.75263053,0.006
468,-17.953882,0.78537863,0.006
469,-17.988865,0.73134047,0.006
470,-17.966652,0.7709838,0.006
471,-17.950243,0.76389396,0.006
472,-17.955208,0.68384194,0.006
473,-17.941221,0.8120867,0.006
474,-17.977571,0.74180454,0.006
475,-17.945328,0.8165604,0.006
476,-17.940899,0.7892577,0.006
477,-17.932262,0.7764992,0.006
478,-17.956535,0.76536316,0.006
479,-17.93047,0.8382439,0.006
480,-17.954338,0.746259,0.006
481,-17.928328,0.7728195,0.006
482,-17.9431,0.85510886,0.006
483,-17.978273,0.8000411,0.006
484,-17.938793,0.7739596,0.006
485,-17.93839,0.83219594,0.006
486,-17.947098,0.79361486,0.006
487,-17.955723,0.7833105,0.006
488,-17.942253,0.78576505,0.006
489,-17.968042,0.74595004,0.006
490,-17.9388,0.756062,0.006
491,-17.947313,0.8711992,0.006
492,-17.96018,0.7081883,0.006
493,-17.964237,0.7479705,0.006
494,-17.963762,0.74614674,0.006
495,-17.942719,0.7976299,0.006
496,-17.933838,0.7332761,0.006
497,-17.942028,0.83051693,0.006
498,-17.93044,0.7588792,0.006
499,-17.936296,0.74345964,0.006
500,-17.951067,0.80081517,0.006
501,-17.923534,0.78442544,0.006
